,date,user,location,hashtags,urls,text
2605,2020-05-05 01:04:33,LondonsBeautii,"Bowie, MD","['LemonadeBraid', 'YouTube', 'LondonsBeautii', 'LemonadeBraids', 'LBHairTutorials', 'Beyonce', 'Beyoncesavage', 'BeyHive', 'SavageRemix', 'Yonce', 'QueenBey', 'BlackTwitter', 'blackhair', 'hair']",[],"I am sharing my #LemonadeBraid tips on my #YouTube channel. The link to watch is in my bio or search #LondonsBeautii on YouTube. @Beyonce Inspired 🍋
•
#LemonadeBraids #LBHairTutorials
#Beyonce #Beyoncesavage #BeyHive #SavageRemix #Yonce #QueenBey #BlackTwitter #blackhair #hair https://t.co/zv0nE7SM6d"
2606,2020-05-05 00:36:06,BranchCarleto,,[],[],This is all the NYPD enforce social distance and stay at home policy’s. If you blacks Instant Police repression. If you’re white or Jewish you can break the policies and we will treat you with dignity.#BlackTwitter .#BlackLivesMatter . https://t.co/SWFk75qkAS
2607,2020-05-04 23:09:07,ope_queen,,[],[],"Hey everyone!! I just officially published my lil shopify website! Yay! I would appreciate it so much if y’all supported my dreams of eventually self-publishing my poetry, by purchasing some of my pieces or rting❤️

Just a tiny black gal trying to become big 🙌🏾

#BlackTwitter https://t.co/OZgSPHdFy1"
2608,2020-05-04 23:04:43,dafuqq_,Pakistan,['blacktwitter'],[],Is #blacktwitter for black people or for desis to post pictures in black clothes? I’m confused
2609,2020-05-04 22:17:24,NikkieBendross,"Atlanta, Georgia","['PlatinumStatus', 'MayThe4thBeWithYou', 'bbwwiththinchicks', 'bbwgodddess', 'bbwgodddess', 'thickness', 'thickthighs', 'plussizemodel', 'plussizemodels', 'PlusSizes', 'plush', 'fat', 'madame', 'senora', 'BlackTwitter', 'BlackGirlMagic']",[],lusciousness To the Max 💄❤️💄❤️Richly appealing to the senses or the mind:#PlatinumStatus #MayThe4thBeWithYou #bbwwiththinchicks #bbwgodddess #bbwgodddess #thickness #thickthighs #plussizemodel #plussizemodels #PlusSizes #plush #fat #madame #senora #BlackTwitter #BlackGirlMagic https://t.co/FUEmflryOl
2610,2020-05-04 21:48:34,Astrongdream,"Detroit, MI","['BlackAF', 'BlackTwitter', 'BlackLivesMatter']","[{'url': 'https://t.co/67dkVWNMAM', 'expanded_url': 'http://www.businessintheblack.net', 'display_url': 'businessintheblack.net', 'indices': [35, 58]}]","They bought a dvd
Its available on https://t.co/67dkVWNMAM or amazon Take 5 to order #BlackAF #BlackTwitter #blackhistory#blackexcellence #BlackLivesMatter https://t.co/1zgClCnXnV"
2611,2020-05-04 21:32:45,wantv8,"Accra, Ghana",[],[],"Hey everyone!! I just officially published my lil shopify website! Yay! I would appreciate it so much if y’all supported my dreams of eventually self-publishing my poetry, by purchasing some of my pieces or rting❤️

Just a tiny black gal trying to become big 🙌🏾

#BlackTwitter https://t.co/OZgSPHdFy1"
2612,2020-05-04 21:09:15,SpeakOfTheDevi2,United States,['BlackTwitter'],[],"@B52Malmet @PeopleDied2Vote @blackvoices @NBCBlacklist #BlackTwitter 
If you are white and violate social distancing orders toting an AK-47 you get praised by Trump. If you are Black or Brown and violate social distancing you get the hell beat out of you by police.
https://t.co/wPU4Nyf7Ex"
2613,2020-05-04 20:49:59,Garyatty,,['BlackTwitter'],"[{'url': 'https://t.co/wPU4Nyf7Ex', 'expanded_url': 'https://www.dailymail.co.uk/news/article-8283169/Shocking-moment-NYPD-officer-beats-bystander-ground-social-distancing-arrest.html', 'display_url': 'dailymail.co.uk/news/article-8…', 'indices': [266, 289]}]","@B52Malmet @PeopleDied2Vote @blackvoices @NBCBlacklist #BlackTwitter 
If you are white and violate social distancing orders toting an AK-47 you get praised by Trump. If you are Black or Brown and violate social distancing you get the hell beat out of you by police.
https://t.co/wPU4Nyf7Ex"
2614,2020-05-04 20:49:10,exposingthemtn,,"['tiktok', 'BlackTwitter', 'racist']",[],#tiktok #BlackTwitter #racist ATTENTION TWITTER: This racist goes to the University or Houston and thinks it’s funny to joke about a issue that the black community struggles with. His name is Iance fontenot and is an RA. Do these tik tokkers think these issues are one big joke? https://t.co/US54FRBLXs
2615,2020-05-04 20:41:19,Aestheticthin13,,[],[],"Hey everyone!! I just officially published my lil shopify website! Yay! I would appreciate it so much if y’all supported my dreams of eventually self-publishing my poetry, by purchasing some of my pieces or rting❤️

Just a tiny black gal trying to become big 🙌🏾

#BlackTwitter https://t.co/OZgSPHdFy1"
2616,2020-05-04 20:37:16,Kittygu86416172,,"['tiktok', 'BlackTwitter', 'racist']",[],#tiktok #BlackTwitter #racist ATTENTION TWITTER: This racist goes to the University or Houston and thinks it’s funny to joke about a issue that the black community struggles with. His name is Iance fontenot and is an RA. Do these tik tokkers think these issues are one big joke? https://t.co/US54FRBLXs
2617,2020-05-04 19:51:20,SuleimnB,,[],[],This is all the NYPD enforce social distance and stay at home policy’s. If you blacks Instant Police repression. If you’re white or Jewish you can break the policies and we will treat you with dignity.#BlackTwitter .#BlackLivesMatter . https://t.co/SWFk75qkAS
2618,2020-05-04 19:37:04,skeletongirl91,,[],[],"Colorism at its finest. Rap battle or not talking about pimping out a black 6yr old girl is disgusting. We need to protect our children and women, this should not be the norm. A full 4 minutes of bullshit. #BlackTwitter https://t.co/7n9vYoaD8y"
2619,2020-05-04 19:31:52,Reveal_House,"Boise, ID","['CNN', 'mondaythoughts']",[],True or False? @washingtonpost @cnnbrk #CNN @TheView #mondaythoughts @JusticeMediaATL @CREWcrew @JoeBiden #2020election #leadership #TruthMatters #repost @USATODAY @SenAmyKlobuchar @KamalaHarris #Americaiswatching #BlackTwitter @wolfblitzer #WritingCommunity #reporters https://t.co/TxUjSYteNY
2620,2020-05-04 19:31:32,Lifesurprisesy1,www.lifesurprisesyou.com,"['CNN', 'mondaythoughts', '2020election', 'leadership', 'TruthMatters', 'repost', 'Americaiswatching', 'BlackTwitter', 'WritingCommunity', 'reporters']",[],True or False? @washingtonpost @cnnbrk #CNN @TheView #mondaythoughts @JusticeMediaATL @CREWcrew @JoeBiden #2020election #leadership #TruthMatters #repost @USATODAY @SenAmyKlobuchar @KamalaHarris #Americaiswatching #BlackTwitter @wolfblitzer #WritingCommunity #reporters https://t.co/TxUjSYteNY
2621,2020-05-04 19:18:30,PowerON_SA,South Africa ,[],[],"So where my RSAn family and friends at? They keep talmbout BW's low population when it's got to do with good things. Wanna jump on this here one as well. You're at 66 or something FYI
#NtshalamoragoBW 
#BlackTwitter 
#BW
#RSA 
#TLasleepBW https://t.co/BojSxvEEjd"
2622,2020-05-04 19:18:14,Pinksunsun416,sunflowerville 😊💆🏾🌻🆓,['BlackTwitter'],[],All southern black people have a aunt named  Aintee or a Teedy #BlackTwitter am I lying? https://t.co/lGhYsdL91O
2623,2020-05-04 19:02:14,isitjustus2,,"['GrowingUpBlack', '2Black2Strong', 'BlackTwitter']","[{'url': 'https://t.co/QoxSH63Pgb', 'expanded_url': 'http://isitjust.us', 'display_url': 'isitjust.us', 'indices': [0, 23]}, {'url': 'https://t.co/jIF5xpIq75', 'expanded_url': 'http://twib.in/l/79aKr95LRdrG', 'display_url': 'twib.in/l/79aKr95LRdrG', 'indices': [146, 169]}]",https://t.co/QoxSH63Pgb Gabrielle Union: Black Celebs And Influencers Are “One Or Two Checks Away” From Being Unable To Pay Bills Due To Pandemic https://t.co/jIF5xpIq75 #GrowingUpBlack #2Black2Strong #BlackTwitter https://t.co/EcKcQSUx69
2624,2020-05-04 18:56:08,MugoNdungu2,"Kirinyaga, Kenya",[],[],This is all the NYPD enforce social distance and stay at home policy’s. If you blacks Instant Police repression. If you’re white or Jewish you can break the policies and we will treat you with dignity.#BlackTwitter .#BlackLivesMatter . https://t.co/SWFk75qkAS
2625,2020-05-04 18:31:08,woody56791977,,[],[],This is all the NYPD enforce social distance and stay at home policy’s. If you blacks Instant Police repression. If you’re white or Jewish you can break the policies and we will treat you with dignity.#BlackTwitter .#BlackLivesMatter . https://t.co/SWFk75qkAS
2626,2020-05-04 18:13:27,xeemalyk19,,['BlackTwitter'],[],"Don’t ask what love can make or do!
Look at the colors of the world. 
Rumi
#BlackTwitter 
1. Antalya, Turkey 3 yrs back
2. China 2 yrs back
3. Karachi, this year https://t.co/MDb2Vi6Ulj"
2627,2020-05-04 18:08:34,lanaspeaksnyc,"Brooklyn, NY","['mondaythoughts', 'BlackTwitter', 'ASTRO', 'TruthBeTold', 'MedTwitter', 'meditation']",[],"happy mediation mondayyyy!!!! read a book, sit in silence, do yoga or just relax. all you need is 5 minutes!
#mondaythoughts #BlackTwitter #ASTRO #TruthBeTold #MedTwitter #meditation https://t.co/UQvYdjM3lv"
2628,2020-05-04 18:02:07,KDParis1,Worldwide ,"['BlackMinds', 'BlackTwitter']",[],#BlackMinds are the Audience that concerns me and #BlackTwitter will get the Message at some point.  Drop it like it’s HOT. Are you Speaking from the Heart for the People or Speaking At the People with an Agenda
2629,2020-05-04 17:55:13,CubanxEase,"DC, Colombia",[],[],This is all the NYPD enforce social distance and stay at home policy’s. If you blacks Instant Police repression. If you’re white or Jewish you can break the policies and we will treat you with dignity.#BlackTwitter .#BlackLivesMatter . https://t.co/SWFk75qkAS
2630,2020-05-04 17:54:38,Amin001Kashif,"Peshawar, Pakistan",['BlackTwitter'],[],#BlackTwitter ye louh Or Kuch ??? https://t.co/EKDr42UKNa
2631,2020-05-04 17:37:23,soyveganburger,,"['blacktwitter', 'boyslockerroom', 'MayThe4th']",[],#blacktwitter #boyslockerroom #MayThe4th  can y’all please put these people in their place? @/th1rn and @/the_last_hoodbender23 on instagram? i’m pretty sure 2nd @ is just a meme page or sum but the first one 🤢🤢 https://t.co/quYWcgksaf
2632,2020-05-04 17:35:23,ClermonInspires,Follow me IG:Clermoninspires,"['DonLemon', 'whiteprivilege', 'PresidentBarackObama', 'firstgen', 'BlackTwitter', 'FirstGeneration']",[],"#DonLemon words reminds me of ""We work twice as Hard and still don't get acknowledge for our accomplishments"" it's viewed as "" Good for you"" or ""How did you get in"" #whiteprivilege  #PresidentBarackObama #firstgen #BlackTwitter #FirstGeneration"
2633,2020-05-04 17:26:55,ericdavis221,,[],[],This is all the NYPD enforce social distance and stay at home policy’s. If you blacks Instant Police repression. If you’re white or Jewish you can break the policies and we will treat you with dignity.#BlackTwitter .#BlackLivesMatter . https://t.co/SWFk75qkAS
2634,2020-05-04 17:25:32,Mi9htyMohamm3d,,[],[],This is all the NYPD enforce social distance and stay at home policy’s. If you blacks Instant Police repression. If you’re white or Jewish you can break the policies and we will treat you with dignity.#BlackTwitter .#BlackLivesMatter . https://t.co/SWFk75qkAS
2635,2020-05-04 17:24:35,dijoni,,"['BlackTwitter', 'BlackLivesMatter']",[],This is all the NYPD enforce social distance and stay at home policy’s. If you blacks Instant Police repression. If you’re white or Jewish you can break the policies and we will treat you with dignity.#BlackTwitter .#BlackLivesMatter . https://t.co/SWFk75qkAS
2636,2020-05-04 16:14:23,tkministries7,"Philadelphia, PA","['biblechallenge', 'bibleverses', 'blacktwitter']",[],"To enter: Watch our latest video in its entirety ( link in bio. or search Rhoades24eva). Leave a comment to let us know your biggest takeaway &amp; why you deserve to win
Closes at 11:59pm EST on Thursday, May 7th #biblechallenge #bibleverses #blacktwitter https://t.co/bav8qXDMii"
2637,2020-05-04 16:11:01,LekeTweets,,[],[],"Hey everyone!! I just officially published my lil shopify website! Yay! I would appreciate it so much if y’all supported my dreams of eventually self-publishing my poetry, by purchasing some of my pieces or rting❤️

Just a tiny black gal trying to become big 🙌🏾

#BlackTwitter https://t.co/OZgSPHdFy1"
2638,2020-05-04 14:58:19,Tejaswini_FC,,['blacktwitter'],[],"#blacktwitter is a Movement and not a fun activity...
It's something u shud post only if u stand against racism or have been a victim of racism ever in your life.
#ihavebeenthroughboth"
2639,2020-05-04 14:54:27,TheRealClint_,"Dublin City, Ireland",[],[],"Hey everyone!! I just officially published my lil shopify website! Yay! I would appreciate it so much if y’all supported my dreams of eventually self-publishing my poetry, by purchasing some of my pieces or rting❤️

Just a tiny black gal trying to become big 🙌🏾

#BlackTwitter https://t.co/OZgSPHdFy1"
2640,2020-05-04 14:19:17,Garyatty,,['BlackTwitter'],"[{'url': 'https://t.co/wPU4NxXwfX', 'expanded_url': 'https://www.dailymail.co.uk/news/article-8283169/Shocking-moment-NYPD-officer-beats-bystander-ground-social-distancing-arrest.html', 'display_url': 'dailymail.co.uk/news/article-8…', 'indices': [240, 263]}]","@owillis @blackvoices @NBCBlacklist #BlackTwitter 
If you are white and violate social distancing toting an AK-47 you get praised by Trump. If you are Black or Brown and violate social distancing you get the hell beat out of you by police.
https://t.co/wPU4NxXwfX"
2641,2020-05-04 14:12:27,Garyatty,,['BlackTwitter'],"[{'url': 'https://t.co/wPU4NxXwfX', 'expanded_url': 'https://www.dailymail.co.uk/news/article-8283169/Shocking-moment-NYPD-officer-beats-bystander-ground-social-distancing-arrest.html', 'display_url': 'dailymail.co.uk/news/article-8…', 'indices': [231, 254]}]","@blackvoices @NBCBlacklist #BlackTwitter 
If you are white and violate social distancing toting an AK-47 you get praised by Trump. If you are Black or Brown and violate social distancing you get the hell beat out of you by police.
https://t.co/wPU4NxXwfX"
2642,2020-05-04 14:08:10,iam_ynm,"Everywhere, USA",['blacktwitter'],[],"I need help #blacktwitter

What's a good conditioner for 4a and/or 4b type hair? 😭 I need to deep condition."
2643,2020-05-04 14:00:25,minizter669,somewhere in quarantine ,[],[],"Hey everyone!! I just officially published my lil shopify website! Yay! I would appreciate it so much if y’all supported my dreams of eventually self-publishing my poetry, by purchasing some of my pieces or rting❤️

Just a tiny black gal trying to become big 🙌🏾

#BlackTwitter https://t.co/OZgSPHdFy1"
2644,2020-05-04 13:48:26,blackcointelpro,In My Black Skin & Breathing!,['BlackTwitter'],[],"@mgardner_ @ImTheRealMAGOO Didn't know or even think of that! Well, I learned much from their prank due to our #BlackTwitter responses."
2645,2020-05-04 13:45:31,TimeToBeSelfish,whr am i?thats a good question,"['BlackTwitter', 'blackpeople']",[],Until a black person takes out George Zimmerman the guy who killed Mike Brown or the office is that killed Sandra. You can miss me with the hating on each other shit. You shouldn’t be on that type of time. #BlackTwitter #blackpeople
